"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202607","경춘선","상천","3878","4652","3603","4556","20260803"
"202607","경춘선","가평","53482","18175","55833","18292","20260803"
"202607","경춘선","굴봉산","2428","2155","1132","2141","20260803"
"202607","경춘선","백양리","1593","2113","1483","2063","20260803"
"202607","경춘선","강촌","8372","5252","7541","5429","20260803"
"202607","경춘선","김유정","8013","4586","8673","4687","20260803"
"202607","경춘선","남춘천","59847","28832","61104","29927","20260803"
"202607","경춘선","춘천","28536","18172","24946","15956","20260803"
"202607","공항철도 1호선","서울역","402202","38686","364240","35057","20260803"
"202607","공항철도 1호선","공덕","88720","11112","114510","12645","20260803"
"202607","공항철도 1호선","홍대입구","509677","23583","481610","22159","20260803"
"202607","공항철도 1호선","디지털미디어시티","382535","34665","356995","32615","20260803"
"202607","공항철도 1호선","마곡나루(서울식물원)","428778","25354","420523","25892","20260803"
"202607","공항철도 1호선","김포공항","255572","25453","139680","15236","20260803"
"202607","공항철도 1호선","계양","244307","34250","240754","33952","20260803"
"202607","공항철도 1호선","검암","162547","18338","161993","17565","20260803"
"202607","공항철도 1호선","청라국제도시","220713","17621","210452","17531","20260803"
"202607","공항철도 1호선","운서","287962","34339","308812","34878","20260803"
"202607","공항철도 1호선","공항화물청사","46939","10500","57199","10283","20260803"
"202607","공항철도 1호선","인천공항1터미널","406302","40010","394457","37431","20260803"
"202607","공항철도 1호선","인천공항2터미널","336973","34429","280068","30036","20260803"
"202607","공항철도 1호선","영종","115103","27463","116655","27261","20260803"
"202607","과천선","선바위","181052","35446","157036","34219","20260803"
"202607","과천선","경마공원","76841","80404","76842","80943","20260803"
"202607","과천선","대공원","96870","27850","105985","28963","20260803"
"202607","과천선","과천","115519","42307","105492","40505","20260803"
"202607","과천선","정부과천청사","332845","65845","356206","65092","20260803"
"202607","과천선","인덕원","626044","153155","639161","157232","20260803"
"202607","과천선","평촌","435122","80252","422457","79251","20260803"
"202607","과천선","범계","700472","146365","705210","144060","20260803"
"202607","분당선","선릉","310666","52076","477936","69035","20260803"
"202607","분당선","한티","419123","77532","435826","79365","20260803"
"202607","분당선","도곡","160609","59163","169166","57630","20260803"
"202607","분당선","구룡","71729","27656","69878","27647","20260803"
"202607","분당선","개포동","84608","30186","86843","30699","20260803"
"202607","분당선","대모산입구","127468","41530","122793","40942","20260803"
"202607","분당선","수서","455975","84481","478976","89623","20260803"
"202607","분당선","복정","67","0","0","0","20260803"
"202607","분당선","수원","204233","39426","197758","38448","20260803"
"202607","분당선","서울숲","326667","37297","337409","37092","20260803"
"202607","분당선","압구정로데오","511438","49548","564512","47995","20260803"
"202607","분당선","강남구청","229936","43159","270270","47998","20260803"
"202607","분당선","선정릉","171875","37166","178968","35740","20260803"
"202607","분당선","가천대","197839","31340","199976","32121","20260803"
"202607","분당선","태평","286403","104929","264313","108971","20260803"
"202607","분당선","모란","402637","185267","404694","205744","20260803"
"202607","분당선","야탑","557449","190501","596159","192559","20260803"
"202607","분당선","서현","575060","148728","594205","144579","20260803"
"202607","분당선","수내","289388","75452","288113","74483","20260803"
"202607","분당선","정자","484678","77324","509422","75564","20260803"
"202607","분당선","미금","324744","124691","330707","130185","20260803"
"202607","분당선","오리","243199","75838","211169","67182","20260803"
"202607","분당선","이매","121850","43695","115103","42420","20260803"
"202607","분당선","보정","51039","21464","44584","20397","20260803"
"202607","분당선","죽전","294869","82360","334331","88643","20260803"
"202607","분당선","구성","177046","46794","178790","47366","20260803"
"202607","분당선","신갈","106693","36349","102920","36286","20260803"
"202607","분당선","기흥","250297","54914","223511","53855","20260803"
"202607","분당선","상갈","117137","35790","110860","35184","20260803"
"202607","분당선","청명","112908","26167","106605","26111","20260803"
"202607","분당선","영통","227453","40131","226676","39609","20260803"
"202607","분당선","망포","390740","51207","376848","49650","20260803"
"202607","분당선","매탄권선","130160","29646","126400","28631","20260803"
"202607","분당선","수원시청","363994","57347","391716","58381","20260803"
"202607","분당선","매교","122617","29808","122281","30211","20260803"
"202607","서해선","김포공항","78984","14065","114890","27502","20260803"
"202607","서해선","원종","106443","52872","102234","53683","20260803"
"202607","서해선","부천종합운동장","78343","10671","68339","8874","20260803"
"202607","수인선","고색","140999","26826","134021","25021","20260803"
"202607","수인선","오목천","96121","20620","82625","19880","20260803"
"202607","수인선","어천","35390","9671","33361","10495","20260803"
"202607","수인선","야목","18446","4908","15152","4346","20260803"
"202607","수인선","사리","124207","24885","105914","22387","20260803"
"202607","수인선","달월","1574","1213","1330","793","20260803"
"202607","수인선","월곶","66544","23446","59775","23166","20260803"
"202607","수인선","소래포구","93102","47511","85520","46133","20260803"
"202607","수인선","인천논현","115909","44192","123158","44818","20260803"
"202607","수인선","호구포","90462","27867","94668","27782","20260803"
"202607","수인선","남동인더스파크","56954","7814","64280","8172","20260803"
"202607","수인선","원인재","88781","39688","92216","39862","20260803"
"202607","수인선","연수","98004","40454","97811","41248","20260803"
"202607","수인선","송도","50066","26981","43699","26114","20260803"
"202607","수인선","인하대","155000","36303","143516","34487","20260803"
"202607","수인선","숭의","96480","37371","87972","34983","20260803"
"202607","수인선","신포","36504","16324","36709","16459","20260803"
"202607","수인선","인천","19113","15547","31439","19475","20260803"
"202607","신림선","샛강","68981","19012","85036","17717","20260803"
"202607","신림선","대방","81052","22882","59606","19730","20260803"
"202607","신림선","서울지방병무청","64322","31810","71852","35508","20260803"
"202607","신림선","보라매","110927","32623","99101","29124","20260803"
"202607","신림선","보라매공원","51294","23000","56058","24231","20260803"
"202607","신림선","보라매병원","174619","72473","184006","72039","20260803"
"202607","신림선","당곡","102076","45255","98785","44302","20260803"
"202607","신림선","신림","49910","24274","61138","27451","20260803"
"202607","신림선","서원","80970","31707","70664","30644","20260803"
"202607","신림선","서울대벤처타운","226113","74985","204395","75743","20260803"
"202607","신림선","관악산(서울대)","63926","43263","59633","42606","20260803"
"202607","안산선","산본","365707","126897","392680","131082","20260803"
"202607","안산선","대야미","114863","38220","100129","36706","20260803"
"202607","안산선","반월","92057","36814","88548","36465","20260803"
"202607","안산선","상록수","346429","79489","347445","81500","20260803"
"202607","안산선","한대앞","216238","51057","214907","51748","20260803"
"202607","안산선","중앙","463783","81228","475728","79645","20260803"
"202607","안산선","고잔","214833","42980","205744","41507","20260803"
"202607","안산선","초지","118521","20011","114504","19723","20260803"
"202607","안산선","안산","315390","44553","296708","42288","20260803"
"202607","안산선","신길온천","50754","12131","44964","11425","20260803"
"202607","안산선","정왕","235479","35434","237326","36531","20260803"
"202607","안산선","오이도","189148","42024","188359","42027","20260803"
"202607","안산선","수리산","84420","36394","67373","32836","20260803"
"202607","우이신설선","북한산우이","55435","40464","50156","41922","20260803"
"202607","우이신설선","솔밭공원","45756","33883","41894","35129","20260803"
"202607","우이신설선","4.19민주묘지","52274","42338","49353","38338","20260803"
